用户昵称,评价日期,订单id,商品id,商品名称,商品规格,商品评价得分,评价内容,评价等级,追评内容,追评时间,商家是否回复,回复内容,门店id,门店名称
木**j,2025年10月29日 13:54:34,6947292148564236242,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,复古蓝-小个子(148-155cm)/M(95-110斤),5,还行，专为小个子做了一款,好评,,,否,,,
萍**f,2025年10月29日 13:49:50,6921915501360611025,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/28(105-115斤),5,,好评,,,否,,,
M**p,2025年10月29日 13:49:39,6947292105509967045,3775665682516148395,小王家小众女装牛仔裤秋季款复古设计感宽松直筒阔腿裤子89106,高级蓝-常规(155-163cm)/30(125-135斤/小个子没有30码),5,,好评,,,否,,,
用**t,2025年10月29日 13:42:08,6947287128003974852,3780131984555245756,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,丹宁色-高个子(163cm以上)/28(110-120斤),5,这个价格质量真的超级好了，穿上也好看，自从逛了与辉同行的直播间，吃穿都不用去别的直播间了一站搞定，还不用担心质量问题！,好评,,,否,,,
@**0,2025年10月29日 13:35:15,6947408361591346285,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-高个子(163cm以上)/29(120-130斤),5,,好评,,,否,,,
往**2,2025年10月29日 13:35:12,6947178137837967084,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/30(125-135斤),5,,好评,,,否,,,
心**d,2025年10月29日 13:34:16,6947397395801511463,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,灰杏色-常规(163cm以内)/26(90-100斤),5,一款很舒服的裤子，值得购买。,好评,,,否,,,
w**4,2025年10月29日 13:30:42,6947207497439909014,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,白色-小个子(148-155cm)/XS(85斤以内),5,开始买的白色的有点短，经历了一次换货，选了常规款的，真正好,好评,,,否,,,
布**6,2025年10月29日 13:28:29,6946824862493644581,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-高个子(163cm以上)/27(95-105斤),3,裤子质量一般，膝盖鼓包，大腿两侧坐起来全是皱巴巴的，只能说版型还行吧,中评,,,否,,,
魔**0,2025年10月29日 13:26:02,6921643835849473260,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/26(85-95斤),0,,差评,裤子比较合适，小个子也合适，舒适,2025-12-08 12:01:18,否,,,
玲**4,2025年10月29日 13:26:01,6921998774518579079,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/29(120-130斤),5,,好评,,,否,,,
A**j,2025年10月29日 13:25:48,6922007364365156184,3772520898897248477,【李时髦专属】小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤89296,复古蓝 -常规(155-163cm)/28(105-115斤),5,,好评,,,否,,,
蓝**6,2025年10月29日 13:18:32,6921992587503566562,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,灰杏色-常规(163cm以内)/26(90-100斤),5,,好评,,,否,,,
娇**8,2025年10月29日 13:13:21,6921989895115472606,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/26(85-95斤),5,裤子上身效果很好，我很喜欢,好评,,,否,,,
@**j,2025年10月29日 13:12:31,6921736314766588958,3779761874447499600,小王家牛仔裤女25年新款中高腰复古水洗休闲牛仔阔腿长裤521011,黑灰色-常规(163cm以内)/27(95-105斤),5,颜色喜欢，大小长短正好，满意的一次购物,好评,,,否,,,
@**x,2025年10月29日 13:09:31,6946799714184205448,3756545185811661339,【小王家】复古深蓝 复古蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/30(130-140斤),5,,好评,,,否,,,
用**l,2025年10月29日 13:09:01,6946811958550992227,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,复古蓝-常规(163cm以内)/26(85-95斤),2,洗过后就质量不怎好，才穿两次，洗了三次的还是掉色，后插袋、膝盖处还鼓包。很容易变形鼓包。这样的质量都不知为什么能上为辉同行直播间买。如果不,差评,,,否,,,
奶**b,2025年10月29日 13:03:34,6947392442325079163,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,杏色-高个子(163cm以上)/30(125-135斤),5,,好评,,,否,,,
银**l,2025年10月29日 12:46:56,6921997305715784905,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/26(85-95斤),5,,好评,,,否,,,
红**8,2025年10月29日 12:45:19,6921996374834511767,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
:**d,2025年10月29日 12:43:09,6922019039363432326,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-常规(155-163cm)/L(115-125斤),5,,好评,,,否,,,
原**z,2025年10月29日 12:40:36,6947381686249264478,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,复古蓝-高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
不**d,2025年10月29日 12:39:35,6947383013354968126,3741522584211161408,小王家刺绣款阔腿裤女中复古水洗宽松牛仔长裤琥珀系穿搭89081,杏色-高个子(163-173cm)/28(105-115斤),5,,好评,,,否,,,
风**z,2025年10月29日 12:38:44,6921819761594302333,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-小个子(148-155cm)/L(115-125斤),5,货已收到，质量很好，软糯舒适，大小刚好,好评,,,否,,,
爱**j,2025年10月29日 12:33:22,6921920471998627616,3709215520353026053,【小王家】杏色牛仔裤三本针显瘦垂感牛仔阔腿裤89181,杏色-高个子厚绒(163cm以上)/29(115-125斤),5,,好评,,,否,,,
缒**d,2025年10月29日 12:21:08,6921993767183744625,3773223276248170713,小王家秋季咖色牛仔裤子女25年新款中高腰宽松显瘦阔腿裤68060,咖色-常规(163cm以内)/S(85-95斤),5,尺码合适，版型设计很好，喜欢💕,好评,,,否,,,
双**v,2025年10月29日 12:15:19,6947329362641556956,3781808701124509763,《三重奏》小王家冬季加绒款爆款搭配显瘦阔腿裤垂感长裤89181,杏色-高个子厚绒(163cm以上)/28(105-115斤),5,,好评,,,否,,,
ღ**6,2025年10月29日 12:13:34,6947142448127612765,3721666757119836639,【三重奏】小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,原生色-厚绒高个子(163cm以上)/28(105-115斤),5,,好评,,,否,,,
丫**2,2025年10月29日 12:08:25,6921864513335295369,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,复古蓝-常规(155-163cm以内)/L(110-120斤),1,裤子拿出来有好刺鼻的味道,差评,,,否,,,
朵**h,2025年10月29日 12:03:10,6921911080658173480,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/27(95-105斤),5,,好评,,,否,,,
黄**6,2025年10月29日 11:56:15,6947420385746752674,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-高个子(163cm以上)/29(120-130斤),3,,中评,,,否,,,
磊**8,2025年10月29日 11:50:25,6947006974797026795,3779241592620188735,【巴黎步调】小王家四面弹蜡笔裤女显瘦弹力时尚修身牛仔裤通勤九分裤81091,黑色/29(115-125斤),5,小王家牛仔就是好，无论是包装质量款式都YYDS，以后买裤子就选你家,好评,,,否,,,
盟**0,2025年10月29日 11:49:55,6921948859381218461,3781808701124509763,《三重奏》小王家冬季加绒款爆款搭配显瘦阔腿裤垂感长裤89181,杏色-小个子厚绒(163cm以内)/28(105-115斤),5,,好评,,,否,,,
越**v,2025年10月29日 11:49:48,6921905141774646531,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/29(115-125斤),5,"上身效果：非常显身材
面料质感：柔软",好评,,,否,,,
💋**4,2025年10月29日 11:47:39,6947436812948871118,3782152974881652820,【腊肠狗】小王家秋冬新款加绒牛仔裤女黑灰色宽松显瘦阔腿裤长裤79002,黑灰色-高个子(163cm以上)/M(100-115斤),5,,好评,,,否,,,
縌**t,2025年10月29日 11:45:47,6947419506238428923,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/28(110-120斤),5,整体来说，还是很好的，非常值得再次回购,好评,,,否,,,
若**p,2025年10月29日 11:45:10,6947212636206077664,3721666757119836639,【三重奏】小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒高个子(163cm以上)/29(115-125斤),5,,好评,,,否,,,
与**f,2025年10月29日 11:42:31,6947412928798529038,3773407665594695980,《蓝调云朵》小王家复古深蓝25年秋季新款显瘦设计感牛仔裤86011,复古深蓝-常规(163cm以内)/26(90-100斤),3,,中评,,,否,,,
@**0,2025年10月29日 11:42:05,6947402109326726380,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,灰杏色-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
壹**6,2025年10月29日 11:39:35,6947416695395390540,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/28(110-120斤),5,料子很舒服， 版型也可以， 不错 ，冬天里面穿个保暖裤或者秋裤啥的， 今年比较流行这个， 家里全是这个裤子，颜色也可以， 不老气，比较时尚,好评,会卡裆，很烦，蹲下会卡的很疼,2025-11-01 13:47:02,否,,,
幸**p,2025年10月29日 11:38:41,6947368945163507043,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
😻**t,2025年10月29日 11:38:39,6947257733256713685,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,丹宁色-小个子(153-163cm)/26(85-95斤),5,,好评,,,否,,,
阿**h,2025年10月29日 11:36:42,6921842668818299958,3780506909430382650,小王家厚绒新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒常规(163cm以内)/29(115-125斤),5,"面料质感：柔软舒适
版型设计：简约大气",好评,,,否,,,
***t,2025年10月29日 11:35:08,6921868673779990451,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,复古蓝-小个子(148-155cm)/L(110-120斤),5,裤型很好，显瘦，尤其屁股那块不会，以后认准这家了,好评,,,否,,,
椰**l,2025年10月29日 11:32:23,6921492352746093864,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,复古蓝-常规(163cm以内)/27(95-105斤),2,掉色严重，手伸进口袋都会被粘色,差评,,,否,,,
一**d,2025年10月29日 11:29:43,6947421495216051658,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/27(95-105斤),5,满意,好评,,,否,,,
多**2,2025年10月29日 11:25:50,6947248129111430416,3773407665594695980,小王家复古深蓝弯刀裤女25年秋季新款宽松显瘦设计感牛仔裤86011,复古深蓝-植绒常规(163cm以内)/26(90-100斤),5,裤子收到了，版型不错，朋友看到后要了链接也拍了一条,好评,,,否,,,
1**h,2025年10月29日 11:25:47,6921915886360887144,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-小个子(153-163cm)/27(95-105斤),4,尺码按平时的买是合适的，洗过没熨的话会有点皱，建议裤耳做压进去的，洗了没穿，裤耳全是线头，我看我先生的牛仔裤，裤耳全部是压进去的就好看很多。（第三张图是先生的裤子），冲着与辉同行买的，希望可以改进,好评,,,否,,,
人**r,2025年10月29日 11:24:03,6921914880166952756,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/29(115-125斤),4,,好评,,,否,,,
🍃**2,2025年10月29日 11:22:55,6922000145990057772,3774003873577041980,小王家一裤两穿牛仔裤女25年新款复古宽松显瘦水洗阔腿长裤89316,丹宁色-高个子(163cm以上)/30(130-140斤),5,,好评,,,否,,,
🐭**n,2025年10月29日 11:20:05,6947343373166712691,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/27(100-110斤),5,"尺码建议：110斤 可以的
上身效果：很好 瘦屁股 
面料质感：好舒服
版型设计：显腿长",好评,,,否,,,
💃**4,2025年10月29日 11:18:32,6921659790347107897,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,丹宁色-常规(163cm以内)/28(105-115斤),5,,好评,,,否,,,
苗**l,2025年10月29日 11:15:42,6921902778946256566,3775287321398739073,【小王家】复古蓝 刺绣款牛仔裤女25年新款阔腿长裤521011,复古蓝 -常规(155-163cm)/30(125-135斤),5,腰围 长度 都很合身,好评,,,否,,,
榴**z,2025年10月29日 11:15:28,6947282469758244639,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,复古蓝-高个子(163-173cm)/28(105-115斤),1,感受很不好，今天早上穿上的，现在已经起了很高的膝盖了，穿了又没法退，唉😔留着吧,差评,,,否,,,
爱**2,2025年10月29日 11:12:17,6947196253825406238,3767866176282165697,【小王家】 复古蓝 白色阔腿裤女小众复古压线设计感牛仔裤89239,复古蓝-常规(155-163cm以内)/M(95-110斤),1,不知道为什么，坐下前档会翘起来 很尴尬。,差评,,,否,,,
满**r,2025年10月29日 11:11:39,6947241406572467444,3721666757119836639,《三重奏》小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
宝**2,2025年10月29日 11:08:25,6947149772839261235,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-高个子(163cm以上)/27(95-105斤),5,非常满意！！,好评,,,否,,,
张**b,2025年10月29日 11:05:18,6922007502797962389,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/26(90-100斤),5,150身高体重98斤，买了好几家这条最舒服最好看最合适，再买条别的色。,好评,,,否,,,
微**l,2025年10月29日 11:04:03,6947430507395748874,3781808701124509763,小王家冬季加绒牛仔裤女款爆款搭配显瘦阔腿裤垂感长裤89181,杏色-小个子厚绒(163cm以内)/27(95-105斤),5,,好评,,,否,,,
小**4,2025年10月29日 11:03:17,6947419662667879746,3781808701124509763,小王家冬季加绒牛仔裤女款爆款搭配显瘦阔腿裤垂感长裤89181,杏色-小个子厚绒(163cm以内)/27(95-105斤),5,,好评,,,否,,,
风**b,2025年10月29日 11:02:22,6921994559664389447,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
D**f,2025年10月29日 11:02:19,6947401864456378152,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
小**j,2025年10月29日 10:54:57,6921979979425545233,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/27(100-110斤),5,"面料质感很柔软舒适亲肤 
上身效果：显瘦高腰",好评,,,否,,,
谷**0,2025年10月29日 10:54:40,6947311559813109590,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,灰杏色-常规(163cm以内)/29(120-130斤),5,,好评,,,否,,,
卢**f,2025年10月29日 10:53:18,6922011612256894309,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/28(110-120斤),5,质量好,好评,,,否,,,
卢**f,2025年10月29日 10:52:56,6922011627848957285,3741522584211161408,【小王家】复古蓝  质感蓝  杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/28(105-115斤),5,穿着太舒服了，很显瘦,好评,洗完之后就变形了，不好看了,2025-11-10 13:47:03,否,,,
用**x,2025年10月29日 10:28:13,6921763137957362765,3741522584211161408,小王家刺绣款阔腿裤女中复古水洗宽松牛仔长裤琥珀系穿搭89081,复古蓝-高个子(163-173cm)/28(105-115斤),2,我感觉这个尺码不准确28和29的一样，还有这个裤子的材质是真的差，我买了两条一模一样的，就是尺码不一样，结果材质不一样，反正不值这个价，除了版型还可以，一百多的裤子的材质好不如几十块钱裤子的质量,差评,千万不要买，下水洗了一次，跟抹布一样了,2025-10-29 10:52:43,否,,,
丽**8,2025年10月29日 10:27:19,6921822069128134226,3775285281557709193,小王家牛仔裤子女25年秋季款中高腰显瘦时尚阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/29(115-125斤),5,,好评,,,否,,,
用**v,2025年10月29日 10:24:42,6947383847022171597,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/29(115-125斤),4,做工很精致，线条感很美，穿上去很显瘦。,好评,,,否,,,
亦**p,2025年10月29日 10:24:39,6921871724532628959,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-厚绒高个子(163cm以上)/30(125-135斤),5,裤子颜色很好，裤腿宽度也挺好，很喜欢,好评,,,否,,,
🌵**x,2025年10月29日 10:22:27,6947220419384710926,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/25(90斤以内),5,,好评,,,否,,,
开**8,2025年10月29日 10:22:11,6947387860364039882,3782575168010977452,【曼曼专属】2025秋冬新款微喇裤中高腰牛仔裤女款显瘦显腿细简约通勤653019,复古蓝【高个子】(163cm以上)/M(100-110斤),4,,好评,,,否,,,
雨**0,2025年10月29日 10:20:20,6947400799340270743,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/29(120-130斤),5,,好评,,,否,,,
苗**2,2025年10月29日 10:19:05,6947403571550295875,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/27(100-110斤),5,特别喜欢，好看,好评,,,否,,,
开**6,2025年10月29日 10:18:33,6946646722030933790,3751359783949697316,小王家刺绣款牛仔女中高腰复古水洗牛仔长裤琥珀系穿搭89081,杏色-小个子(153-163cm)/28(105-115斤),2,版型可以，面料太容易皱了难看得要死，这是第二次穿 膝盖鼓包严重,差评,,,否,,,
往**h,2025年10月29日 10:18:09,6921981382383664596,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,复古蓝-常规(163cm以内)/25(85斤以内),5,,好评,,,否,,,
用**z,2025年10月29日 10:15:23,6946820736643962187,3775285281557709193,【小王家】复古蓝 杏色 丹宁色 黑色牛仔裤女25年秋季款显瘦阔腿裤89138,复古蓝-常规(163cm以内)/27(95-105斤),5,,好评,,,否,,,
我**4,2025年10月29日 10:13:54,6921873420954861524,3781220412944417229,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,黑灰色-常规(160cm以内)/30(130-140斤),5,质量挺好 就是穿不上,好评,,,否,,,
果**6,2025年10月29日 10:12:37,6947402077112702803,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/30(125-135斤),5,裤子好看,好评,,,否,,,
玥**f,2025年10月29日 10:11:36,6947170512032634596,3781220412944417229,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,黑灰色-高个子(160cm以上)/29(120-130斤),5,上身效果：棒极啦，黑色蓝色都好看，就是蓝色拍小了，先留一条吧，美美哒,好评,,,否,,,
小**n,2025年10月29日 10:08:24,6947456807746934397,3741522584211161408,【小王家】复古蓝  质感蓝  杏色阔腿牛仔裤89081,杏色-小个子(153-163cm)/26(85-95斤),5,,好评,,,否,,,
全**t,2025年10月29日 10:08:13,6947273996776183041,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,复古蓝-小个子(153-163cm)/26(85-95斤),5,挺好的，料子也好，做工也好，就是感觉有点偏短！但是穿平底鞋还可以。,好评,,,否,,,
深**j,2025年10月29日 10:05:58,6947358898088514714,3699591836483060167,【小王家】高腰宽松显瘦时尚百搭阔腿裤女2025新款牛仔阔腿长裤89082,丹宁色-常规(163CM以内)/28(105-115斤),5,,好评,,,否,,,
如**v,2025年10月29日 10:05:44,6921648664584027861,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/25(90斤以内),2,膝盖鼓包厉害，还有点儿像掉毛，里面穿的浅色打底裤，粘的全是毛,差评,,,否,,,
江**6,2025年10月29日 10:03:33,6947258070531184362,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,丹宁色-高个子(163-173cm)/28(105-115斤),5,,好评,,,否,,,
z**0,2025年10月29日 10:01:50,6947373692259669224,3775287321398739073,小王家刺绣款牛仔裤女25年新款中高腰复古水洗牛仔阔腿长裤521011,复古蓝 -常规(155-163cm)/29(115-125斤),5,,好评,,,否,,,
诚**0,2025年10月29日 09:56:33,6921986076978282457,3756545185811661339,【小王家】复古深蓝 丹宁色 灰杏色弯刀裤女秋季新款牛仔裤86011,丹宁色-高个子(163cm以上)/27(100-110斤),5,感谢与辉同行选品，感谢小王家，第一次买到腰身和裤长都一点不用改的裤子，关键裤型还好看。165，54,好评,,,否,,,
杨**t,2025年10月29日 09:52:03,6921950699263590140,3721666757119836639,《三重奏》小王家秋季新款裤子女中阔腿裤通勤穿搭琥珀系穿搭89138,复古蓝-高个子(163cm以上)/30(125-135斤),5,,好评,,,否,,,
向**0,2025年10月29日 09:51:41,6921869040437592009,3756545185811661339,小王家弯刀裤女25年秋季新款中宽松设计感牛仔裤琥珀系穿搭86011,复古深蓝-常规(163cm以内)/28(110-120斤),5,,好评,,,否,,,
风**f,2025年10月29日 09:47:40,6947438373668067131,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,丹宁色-高个子(163cm以上)/M(100-115斤),5,,好评,,,否,,,
D**0,2025年10月29日 09:46:07,6921981683765443640,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-常规(163cm以内)/27(100-110斤),5,,好评,,,否,,,
韵**x,2025年10月29日 09:45:57,6947397144190195132,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-常规(163cm以内)/29(120-130斤),5,,好评,,,否,,,
四**6,2025年10月29日 09:44:57,6921909102698397344,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,复古蓝-小个子(153-163cm)/28(105-115斤),5,面料质感：手感好，穿上身好看😄,好评,,,否,,,
明**6,2025年10月29日 09:44:17,6947355088178451965,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/29(115-125斤),5,裤子很好，喜欢,好评,,,否,,,
杨**6,2025年10月29日 09:41:12,6921772929247968640,3769144532663402701,小王家黑灰色牛仔裤女25年新款中高腰宽松显瘦弯刀阔腿裤89301,黑灰色-常规(163cm以内)/29(120-130斤),5,买了好多裤子，终于买到合适自己的裤子了，好评，回购了,好评,,,否,,,
杨**f,2025年10月29日 09:39:31,6947403059943904531,3767321355570249751,小王家腊肠狗显瘦女25年款复古牛仔裤通勤穿搭琥珀系穿搭89235,怀旧蓝-常规(155-163cm)/S(85-100斤),5,牛仔裤比评论区看到的照片要好看，质量也不错，款式更加没得说，挺好👍,好评,,,否,,,
q**x,2025年10月29日 09:36:11,6947390704975746098,3736305610027827505,【小王家】高级蓝 杏色宽松显瘦阔腿牛仔裤89106,杏色-高个子(163cm以上)/28(105-115斤),4,颜色跟图片有色差，是那种有点脏脏的杏色，但是版型很好所以还是留下了，要是纯白色就好了。我是梨形身材，穿这个不显腿粗。,好评,,,否,,,
倾**z,2025年10月29日 09:33:26,6947403751021156214,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,丹宁色-高个子(163cm以上)/29(120-130斤),5,,好评,,,否,,,
倾**z,2025年10月29日 09:33:15,6947399238272030582,3780131984555245756,【小王家】复古深蓝  丹宁色  灰杏色弯刀裤女25年秋季新款牛仔裤86011,复古深蓝-高个子(163cm以上)/29(120-130斤),5,,好评,,,否,,,
陌**4,2025年10月29日 09:32:08,6921998245208620347,3780282289100030380,【小王家】丹宁色 复古蓝 杏色显瘦牛仔裤女新款阔腿裤通勤穿搭89138,丹宁色-常规(163cm以内)/29(115-125斤),5,质量很好，大小也合适，颜色也是喜欢的，只是希望别缩水就行，很不错的一条裤子,好评,,,否,,,
快**d,2025年10月29日 09:31:01,6921956678503464007,3721666757119836639,小王家秋季新款裤子女中高腰时尚阔腿裤通勤穿搭琥珀系穿搭89138,丹宁色-常规(163cm以内)/27(95-105斤),3,不知道大家穿着有没有点掉裆的感觉😅,中评,,,否,,,
I**v,2025年10月29日 09:28:36,6947391856336967250,3782575168010977452,【曼曼专属】2025秋冬新款微喇裤中高腰牛仔裤女款显瘦显腿细简约通勤653019,复古蓝【高个子】(163cm以上)/M(100-110斤),5,,好评,,,否,,,
我**p,2025年10月29日 09:27:41,6922001688403082997,3771745006495334540,小王家丹宁色牛仔裤25年秋季款宽松显瘦刺绣款阔腿裤百搭68051,丹宁色-常规(163cm以内)/M(100-115斤),5,,好评,,,否,,,
h**2,2025年10月29日 09:27:34,6947298730235402206,3781032987064402066,【小王家】丹宁色 复古蓝 杏色刺绣款牛仔阔腿裤女新款中高腰通勤百搭89081,杏色-小个子(153-163cm)/26(85-95斤),5,面料质感：好,好评,,,否,,,
